cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age_days,compressive_strength_mpa,cost_usd_per_m3,embodied_co2_kg_per_m3
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7.0,13.089012384,85.1157,222.933
316.1,210.7,0.0,185.7,0.0,977.0,689.3,28.0,38.70028788,107.1242,314.431
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,7.507014687999999,79.9612,150.1815
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,17.576122192,69.0177,227.0543
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.179323768,83.8392,318.8211
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.19871902,79.9612,150.1815
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7.0,17.200357771999997,99.2177,209.4051
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,22.629981272,81.3172,206.3877
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.859147104,101.1517,289.5694
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,12.37264682,95.3132,197.5065
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.726417988,77.4227,177.3162
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.813621743999995,105.0162,227.0544
228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.917063088,110.8447,244.8033
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.0431373,101.1517,289.5694
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,14.54104884,91.6277,357.6445
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91369566,89.1327,239.6387
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,7.995853172,77.1207,189.7102
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.899986092,83.8392,318.8211
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716,69.0177,227.0543
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.765208492,71.1262,240.1241
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,37.437857324,90.1842,358.1229
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912255999998,71.1262,240.1241
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.437787344,107.1242,314.431
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.596806471999997,77.1207,189.7102
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.730314988,77.4227,177.3162
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,31.38150014,97.1312,272.8626
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22414968,82.4299,318.2525
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.96696516,82.4299,318.2525
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14.0,27.04124872,82.4299,318.2525
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,32.039949719999996,82.4299,318.2525
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.17017076,82.4299,318.2525
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,36.44570136,82.4299,318.2525
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,38.89334116,82.4299,318.2525
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284879999999,67.3895,224.8458
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14.0,12.83804312,67.3895,224.8458
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.41590396,67.3895,224.8458
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,21.94602108,67.3895,224.8458
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,24.104080959999997,67.3875,224.8455
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08313688,67.3875,224.8455
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26343984,73.5404,262.0889
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.96566616,73.5404,262.0889
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448,73.5404,262.0889
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25394708,73.5404,262.0889
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.32952964,73.5404,262.0889
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.70158688,73.5404,262.0889
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.307926,69.9717,241.151
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.94472208,69.9717,241.151
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180.0,27.62730332,69.9717,241.151
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.7853632,69.9717,241.151
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,34.48758952,77.7328,289.2252
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668,77.7328,289.2252
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,12.54156844,77.7328,289.2252
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,27.53077668,77.7328,289.2252
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.922478999999996,77.7328,289.2252
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.99050724,67.3875,224.8455
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.83934212,63.793,192.6214
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.24509376,63.793,192.6214
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.1695112,67.4182,215.2982
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,17.3403214,67.4182,215.2982
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54026944,81.8542,305.9842
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57136584,81.8542,305.9842
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2032056,74.6372,260.6414
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28.0,24.49708228,74.6372,260.6414
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.57526284,78.231,283.3078
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.84819544,78.231,283.3078
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0621928,89.0732,351.3274
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28.0,38.21075992,89.0732,351.3274
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69898888,92.667,373.9938
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14389072,92.667,373.9938
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,12.73462172,71.012,237.9646
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28.0,20.87043852,71.012,237.9646
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.27748916,85.45,328.651
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29453624,85.45,328.651
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.539060364,101.3255,219.2246
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.714497104,90.547,250.7202
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588,85.7722,171.6862
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28.0,29.89223198,80.1057,155.4023
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.902344236,88.8231,181.5636
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.192064116000005,73.6589,136.2081
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.9035533120000006,74.901,187.0304
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.565020596,66.7403,115.2056
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0,25.460969728,66.7403,115.2056
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28.0,24.290928956,73.6589,136.2081
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28.0,33.947729812,88.8231,181.5636
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3.0,11.41427518,79.1047,202.6367
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,20.593958644,68.6906,121.5273
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.893960655999997,103.4104,303.6323
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90.0,29.231713972,68.6906,121.5273
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.023662096,71.4829,129.4967
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7.0,10.3938507,80.1057,155.4023
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.664355176,85.7722,171.6862
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,27.874825204,77.5584,147.0644
250.2,166.8,0.0,203.5,0.0,977.6,694.1,7.0,19.35014394,90.547,250.7202
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7.0,11.392211948,72.7825,176.7631
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.788400847999998,97.6493,207.5611
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,39.321505756,97.6493,207.5611
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3.0,4.782205536,67.7931,157.4955
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.10960674,99.6314,287.1652
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,43.377003588,103.4104,303.6323
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.416073836,87.557,237.207
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.940954892,72.7825,176.7631
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.0305768,81.5685,214.0286
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3.0,13.5654403,87.557,237.207
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506,74.901,187.0304
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7.0,15.748321315999998,88.8231,181.5636
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7.0,7.675936308,66.7403,115.2056
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,38.804398756000005,99.6314,287.1652
212.0,141.3,0.0,203.5,0.0,973.4,750.0,28.0,33.003837168,81.5685,214.0286
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28.0,17.275510655999998,66.7403,115.2056
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.281965768,72.7825,176.7631
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,24.046164976,74.901,187.0304
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90.0,36.588422892,77.5584,147.0644
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,50.732333556,97.6493,207.5611
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7.0,13.664035368,77.5584,147.0644
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0,14.143910664,103.4104,303.6323
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,47.782065751999994,87.557,237.207
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.331807832,68.6906,121.5273
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,16.889404096,85.7722,171.6862
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7.0,23.523542168,99.6314,287.1652
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3.0,6.8085755,81.5685,214.0286
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90.0,39.70002808,81.5685,214.0286
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28.0,17.96429718,67.7931,157.4955
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,32.88455782,87.557,237.207
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28.0,22.347985588,71.4829,129.4967
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7.0,10.787541496,74.901,187.0304
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,7.723510152,68.6906,121.5273
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28.0,41.684340008,101.3255,219.2246
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3.0,9.561653168,101.3255,219.2246
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3.0,6.883728383999999,77.5584,147.0644
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90.0,50.526869708,99.6314,287.1652
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,17.165883972,79.1047,202.6367
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28.0,30.439675923999996,79.1047,202.6367
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3.0,9.731264264,90.547,250.7202
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3.0,3.31982694,73.6589,136.2081
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90.0,26.322814728,67.7931,157.4955
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90.0,43.25082948,79.1047,202.6367
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3.0,6.280436883999999,71.4829,129.4967
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.102692036,72.7825,176.7631
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28.0,36.964187312,90.547,250.7202
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90.0,54.598914963999995,103.4104,303.6323
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7.0,21.48062478,97.6493,207.5611
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3.0,9.694722036,85.7722,171.6862
153.0,102.0,0.0,192.0,0.0,888.0,943.1,7.0,8.374375495999999,67.7931,157.4955
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90.0,39.6621069,80.1057,155.4023
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7.0,10.089791784,71.4829,129.4967
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,4.827710952,80.1057,155.4023
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,10.354550568,73.6589,136.2081
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90.0,43.565230536,88.8231,181.5636
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90.0,51.863763672,101.3255,219.2246
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3.0,11.85209244,79.231,292.2814
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.24379476,79.231,292.2814
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28.0,27.82725136,79.231,292.2814
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,35.763120119999996,79.231,292.2814
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.70028788,79.231,292.2814
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,14.306627,82.6934,311.4551
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,17.43684804,82.6934,311.4551
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,31.74347504,82.6934,311.4551
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,37.91428524,82.6934,311.4551
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.382869119999995,82.6934,311.4551
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3.0,15.87173752,85.9491,327.9711
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,9.01145132,85.9491,327.9711
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,33.60506024,85.9491,327.9711
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,40.65839972,85.9491,327.9711
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120.0,40.85834776,85.9491,327.9711
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7.0,12.05204048,69.0016,226.9627
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54026944,69.0016,226.9627
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7.0,18.91232668,77.4961,279.6059
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.17966352,77.4961,279.6059
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.9574724,76.2946,280.0794
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.892042159999995,103.5859,446.3703
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.27555072,103.5859,446.3703
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.93522932,92.2946,371.2794
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.49968028,75.4106,266.0242
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28.0,22.43554904,75.4086,266.0238
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1.0,12.63809508,108.6082,465.0451
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.0621928,108.6082,465.0451
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,33.21205892,108.6082,465.0451
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.93522932,108.6082,465.0451
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,44.0919902,108.6082,465.0451
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,52.61391356,114.9542,501.5158
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,59.76377968,114.9542,501.5158
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,67.30664712,114.9542,501.5158
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.65776027999999,114.9542,501.5158
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180.0,71.62276688,114.9542,501.5158
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.16693332,114.9542,501.5158
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7.0,18.12632404,84.2235,328.2871
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,22.53207568,84.2235,328.2871
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.3377234,84.2235,328.2871
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.97841648,84.2235,328.2871
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,31.35047372,84.2235,328.2871
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,32.72253096,84.2235,328.2871
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1.0,6.26733684,89.4827,360.0985
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3.0,14.69962832,89.4827,360.0985
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,23.221551679999997,89.4827,360.0985
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.923778,89.4827,360.0985
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,31.35047372,89.4827,360.0985
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180.0,38.99676256,81.9265,311.2311
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.24445432,81.9265,311.2311
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.98920824,85.7499,327.909
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.52062436,81.9265,311.2311
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7.0,24.00065956,90.0866,357.6613
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,37.42475728,90.0866,357.6613
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588,91.8321,358.2236
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.43554904,75.4106,266.0242
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7.0,21.16001844,83.7981,318.6358
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84000168,83.7981,318.6358
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,14.79615496,76.9666,278.5843
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,25.17966352,76.9666,278.5843
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54026944,68.9821,226.9571
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2032056,77.365,279.5615
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.6495464,77.365,279.5615
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39236188,77.365,279.5615
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.52062436,80.194,310.7163
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.26473884,81.9265,311.2311
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,31.44700036,81.9265,311.2311
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,37.231704,81.9265,311.2311
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.12632404,85.7499,327.909
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,32.72253096,85.7499,327.909
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,39.48629052,85.7499,327.909
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,41.05140104,85.7499,327.909
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360.0,42.1269836,85.7499,327.909
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.12632404,77.1273,284.7253
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,26.74477404,77.1273,284.7253
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,61.921839559999995,112.5862,487.8413
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90.0,47.22221124,108.6082,465.0451
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,51.04190828,108.6082,465.0451
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270.0,55.15808,108.6082,465.0451
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.63745564,114.9542,501.5158
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,13.71367764,71.0301,239.6632
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456,71.0301,239.6632
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28.0,31.6469484,83.6406,318.589
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3.0,19.10537996,90.2502,367.2358
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28.0,39.58281716,90.2502,367.2358
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90.0,48.79421652,90.2502,367.2358
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,24.00065956,90.0846,357.6609
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,37.42475728,90.0846,357.6609
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588,71.0321,239.6636
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456,71.0301,239.6632
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.98920824,78.774,292.165
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0,27.923778,78.774,292.165
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,34.6806428,78.774,292.165
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.32823064,78.774,292.165
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360.0,38.11423328,78.774,292.165
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.79811352,112.5862,487.8413
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,42.42345828,112.5862,487.8413
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.4012152,112.5862,487.8413
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,55.94408264,112.5862,487.8413
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90.0,58.78472376,112.5862,487.8413
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270.0,67.11359384,112.5862,487.8413
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14.0,20.77391188,80.091,302.8786
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28.0,25.17966352,80.091,302.8786
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180.0,29.58541516,80.091,302.8786
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0,21.7529678,77.1273,284.7253
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,39.0932892,92.2926,371.279
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3.0,24.39366088,103.5859,446.3703
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7.0,50.511011759999995,111.9464,485.343
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,74.98740975999999,111.9464,485.343
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28.0,37.16965116,106.172,283.508
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28.0,33.75674496,123.2429,208.6163
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28.0,16.49916068,96.1387,180.3271
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.98790924,89.0471,170.0104
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28.0,36.34917472,118.7065,196.8611
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28.0,33.68779736,144.5499,344.9677
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,15.41668336,96.3401,175.8304
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,33.41890172,106.3663,308.5578
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28.0,39.05192064,102.0945,363.304
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,27.67556664,109.1355,195.1908
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.8550902,97.3826,179.4206
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28.0,45.2985732,117.1266,322.3
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.12320644,100.774,306.4097
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28.0,15.56836808,85.7673,170.8918
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28.0,44.6090972,101.312,173.74
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28.0,53.52402188,109.0815,303.2582
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,57.21271848,110.6836,324.3008
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28.0,65.90701084,124.0643,370.6842
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,52.82075636,111.831,292.2417
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28.0,33.398217439999996,100.1124,262.1188
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28.0,18.0297974,86.2996,183.3401
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28.0,37.36270444,108.9272,192.0571
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28.0,32.83974188,106.0025,191.3736
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28.0,42.63719584,92.113,292.7033
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.0585556,94.9118,310.6121
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28.0,41.94082508,111.4304,297.7741
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.23236356,120.164,336.6853
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28.0,40.865242519999995,111.2777,354.6874
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28.0,33.301690799999996,93.9109,156.5766
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28.0,52.42086028,115.2496,329.6961
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28.0,15.08573488,89.2189,184.3997
