roll_year,municipality_name,school_district_name,swis_code,tax_class,property_class,property_class_description,print_key_code,parcel_address_number,parcel_address_street,parcel_address_suff,front,depth,bank,grid_coordinates_east,grid_coordinates_north,full_market_value,assessment_land,assessment_total,county_taxable_value,town_taxable_value,school_taxable,n_exemptions,exemption_school_total,town_equalization_rate_2025,town_residential_cod,town_residential_prd
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,1-2-5,4,Pisces,Dr,0.0,0.0,,593624,1006703,332400,10000,57500,57500,57500,57500,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,220,Two Family Year-Round Residence,1-2-6,10,Pisces,Dr,0.0,0.0,,593858,1006634,531800,10000,92000,60000,60000,60000,2,40000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,1-2-7.2,9,Libra,Ln,0.0,0.0,,594339,1006823,750300,41500,129800,129800,129800,129800,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,1-2-8,931,Orchard,Dr,0.0,0.0,C060049,0,0,367100,8100,63500,63500,63500,63500,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,1-2-9,17-18,Williamsburg,Dr,45.0,120.0,C080496,619614,977421,361600,54600,361600,361600,361600,361600,1,38830.0,100.0,,
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,1-3-12,18,Madre De Cristo,,0.0,0.0,C190321,594657,1010609,732500,10000,126720,126720,126720,126720,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,220,Two Family Year-Round Residence,1-3-17,11,Alexandra Matthew,Rd,0.0,0.0,,595093,1010080,271700,10950,47000,47000,47000,47000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,220,Two Family Year-Round Residence,1-3-18,18,Alexandra Matthew,Rd,0.0,0.0,,595218,1010822,294800,19170,51000,51000,51000,51000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,1-3-19,12,Alexandra Matthew,Rd,0.0,0.0,,595303,1009878,531800,8100,92000,92000,92000,92000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,1-3-3,15,Madre De Cristo,Rd,0.0,0.0,C180281,594428,1010742,602200,10000,104180,104180,104180,104180,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,1-3-5,19,Madre De Cristo,Rd,0.0,0.0,0230051,594506,1011193,635800,10000,110000,110000,110000,110000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,1-3-6,21,Madre De Cristo,Rd,0.0,0.0,C060049,594513,1011456,593500,10000,102680,102680,102680,102680,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,10-1-18,271,Grand,St,39.0,124.0,,626431,975143,604500,37000,604500,604500,604500,604500,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,10-1-19,80,Clinton,St,25.0,118.0,,626354,975196,302600,25500,302600,302600,145248,145248,2,157352.0,100.0,,
2025,Newburgh,Marlboro,334600,,210,One Family Year-Round Residence,10-1-2,20,Lattintown,Rd,62.0,175.0,,627146,993788,105800,3400,18300,9150,9150,9150,2,32110.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,230,Three Family Year-Round Residence,10-1-3,333,Grand,St,175.6,169.0,C,626395,975900,734800,93300,734800,734800,734800,734800,1,38830.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,10-1-33,376,Liberty,St,25.0,100.0,L,626192,975372,290400,25500,290400,290400,290400,290400,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,10-1-34,376,Liberty St Rear,,50.2,75.0,,626260,975374,286700,27300,286700,286700,286700,286700,0,0.0,100.0,,
2025,Newburgh,Marlboro,334600,,220,Two Family Year-Round Residence,10-1-4,16,Lattintown,Rd,214.0,138.3,,627705,993656,323700,7500,56000,50400,50400,50400,2,5600.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,10-1-42,396,Liberty,St,25.0,127.0,C000000,626199,975612,278000,28400,278000,278000,278000,278000,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,10-1-44,410,Liberty,St,29.0,67.0,,626145,975790,166300,17300,166300,164800,82400,82400,2,83900.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,10-1-6,295,Grand,St,56.0,176.0,,626394,975457,693000,58200,693000,693000,693000,693000,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,10-2-12,215,Montgomery,St,45.7,126.0,,626834,975367,501300,64600,501300,501300,501300,501300,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,10-2-13,209,Montgomery,St,77.5,125.0,,626842,975303,508200,71200,508200,508200,508200,508200,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,10-2-16,195,Montgomery,St,50.0,62.5,C000000,626884,975113,536400,50200,536400,536400,536400,536400,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,10-2-27,296,Grand,St,37.0,175.0,,626651,975442,421800,46600,421800,421800,421800,421800,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,10-2-30,304,Grand,St,63.0,110.0,C,626613,975552,450500,48800,450500,450500,450500,450500,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,10-2-35,322,Grand,St,50.0,100.0,,626600,975815,499000,42400,499000,499000,499000,499000,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,230,Three Family Year-Round Residence,10-2-9.1,235,Montgomery,St,142.0,228.0,,626789,975682,777900,114500,777900,777900,777900,777900,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,230,Three Family Year-Round Residence,10-3-1,258,Montgomery,St,25.1,100.0,,626994,975897,586300,44700,586300,586300,586300,586300,0,0.0,100.0,,
2025,Newburgh,Marlboro,334600,,220,Two Family Year-Round Residence,10-3-2.2,15,Overlook,Dr,0.0,0.0,,628479,993317,491300,12300,85000,85000,85000,85000,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,10-3-20,204,Montgomery,St,25.0,150.0,C,627053,975215,584100,59700,584100,584100,584100,584100,1,38830.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,10-3-28,236,Montgomery,St,21.0,101.0,C080496,627021,975644,516300,37700,516300,516300,516300,516300,1,38830.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,10-3-29,238,Montgomery,St,25.0,100.0,,627016,975664,578600,37700,578600,578600,578600,578600,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,10-3-33,252,Montgomery,St,50.0,125.0,,627007,975813,400800,28100,400800,200400,200400,200400,1,200400.0,100.0,,
2025,Newburgh,Newburgh,331100,H,230,Three Family Year-Round Residence,10-3-35,256,Montgomery,St,25.0,100.0,,627006,975871,462200,44700,462200,462200,462200,462200,0,0.0,100.0,,
2025,Newburgh,Marlboro,334600,,220,Two Family Year-Round Residence,10-3-5,78,Overlook,Dr,120.0,140.0,,628606,993400,424900,7700,73500,73500,73500,73500,1,22960.0,17.3,14.52,0.99
2025,Newburgh,Marlboro,334600,,210,One Family Year-Round Residence,10-3-6,76,Overlook,Dr,115.0,130.0,C080370,628704,993468,281500,7100,48700,48700,48700,48700,0,0.0,17.3,14.52,0.99
2025,Newburgh,Marlboro,334600,,210,One Family Year-Round Residence,10-4-10,23,Overlook,Dr,95.0,204.0,,629043,993155,283200,6800,49000,41650,44674,43438,2,28522.0,17.3,14.52,0.99
2025,Newburgh,Marlboro,334600,,210,One Family Year-Round Residence,10-4-2.1,57,Overlook,Dr,142.0,162.0,C170030,628869,993351,427700,7200,74000,74000,74000,74000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Marlboro,334600,,210,One Family Year-Round Residence,10-4-2.2,61,Overlook,Dr,110.0,139.0,C190321,628771,993295,264162,7100,45700,45700,45700,45700,0,0.0,17.3,14.52,0.99
2025,Newburgh,Marlboro,334600,,210,One Family Year-Round Residence,10-4-9,25,Overlook,Dr,95.0,204.0,,629135,993152,339300,6900,58700,58700,58700,58700,1,22960.0,17.3,14.52,0.99
2025,Newburgh,Marlboro,334600,,210,One Family Year-Round Residence,10-5-4,36,Overlook,Dr,66.0,216.0,,629506,992851,376300,7500,65100,65100,65100,65100,0,0.0,17.3,14.52,0.99
2025,Newburgh,Marlboro,334600,,210,One Family Year-Round Residence,10-5-5,34,Overlook,Dr,80.0,216.0,C020440,629333,992836,231800,8000,40100,40100,40100,40100,0,0.0,17.3,14.52,0.99
2025,Newburgh,Marlboro,334600,,210,One Family Year-Round Residence,10-6-3,16,Overlook,Dr,162.0,111.0,,628553,993116,237000,7800,41000,33107,18337,33666,4,30294.0,17.3,14.52,0.99
2025,Newburgh,Marlboro,334600,,210,One Family Year-Round Residence,10-6-4,18,Overlook,Dr,78.0,192.0,C070290,628614,993029,391900,7300,67800,67800,67800,67800,0,0.0,17.3,14.52,0.99
2025,Newburgh,Marlboro,334600,,210,One Family Year-Round Residence,10-6-7,24,Overlook,Dr,100.0,175.0,C020440,628907,992949,306900,7000,53100,53100,53100,53100,0,0.0,17.3,14.52,0.99
2025,Newburgh,Marlboro,334600,,210,One Family Year-Round Residence,10-6-9,28,Overlook,Dr,100.0,175.0,C140100,629094,992903,295400,7000,51100,51100,51100,51100,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-1-3,8,Leary,Ln,123.0,75.0,,612671,972676,388400,12400,67200,67200,67200,67200,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-2-1,44,Lakeview,Dr,0.0,0.0,,612247,972124,493900,12700,85450,85450,85450,85450,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-3-2,21,Lakeview,Dr,402.0,125.0,0130715,612473,971961,287900,11900,49800,49800,49800,49800,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-3-4,31,Lakeview,Dr,160.0,184.0,C110038,612303,971807,263000,11400,45500,45500,45500,45500,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-3-5,29,Lakeview,Dr,236.0,184.0,,612259,971906,287900,8700,49800,49800,49800,49800,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-4-1,48,Lakeview,Dr,156.0,192.0,C210009,612090,971739,285500,7000,49400,49400,49400,49400,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-4-2,50,Lakeview,Dr,90.0,192.0,,612138,971645,286100,8000,49500,40800,43674,45528,3,26932.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-4-3,52,Lakeview,Dr,90.0,159.0,,612240,971587,349700,8100,60500,60500,60500,60500,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-4-4,54,Lakeview,Dr,133.0,177.0,C000000,612351,971538,313900,9100,54300,54300,54300,54300,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-14,17,Herrmann,Ave,200.0,98.0,L080370,612912,972199,570000,12200,98610,98610,98610,98610,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-15,13,Herrmann,Ave,100.0,98.0,C080496,612946,972339,265900,7200,46000,46000,46000,46000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-17,11,Herrmann,Ave,100.0,98.0,,612972,972424,252600,7200,43700,43700,43700,43700,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-23.2,12,Herrmann,Ave,100.0,147.1,C080370,613135,972366,437600,8800,75700,75700,75700,75700,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-29,1,Leonard,Ave,125.0,165.0,C000000,612931,971671,421900,10400,72990,72990,72990,72990,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-3.1,13,Leary,Ln,0.0,0.0,C140178,0,0,393100,9800,68000,68000,68000,68000,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-31,5,Leonard,Ave,100.0,165.0,,613156,971615,286700,9200,49600,49600,49600,49600,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-35,13,Leonard,Ave,112.0,165.0,C080496,613554,971503,311000,9800,53800,53800,53800,53800,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-36,15,Leonard,Ave,100.0,165.0,C020440,613658,971475,372800,9200,64500,64500,64500,64500,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-48,28,D Alfonso,Rd,65.0,249.4,,614185,971989,243400,5700,42100,31575,34890,37980,2,27080.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-50.1,32,D Alfonso,Rd,130.0,248.0,C140178,614172,971866,303800,9600,52550,52550,52550,52550,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-51.2,36,D Alfonso,Rd,65.0,244.0,C140100,614094,971792,249100,5700,43100,43100,43100,43100,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-52,38,D Alfonso,Rd,65.0,245.0,C190321,614101,971677,231200,5600,40000,40000,40000,40000,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-56,46,D Alfonso,Rd,65.0,246.1,C030614,614030,971436,277500,5700,48000,48000,48000,48000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-6,34,Lakeview,Dr,102.0,199.0,,612678,971909,265300,8800,45900,45900,45900,45900,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-5-64,50,Williams,Ave,173.0,209.0,C130170,612752,971530,647400,10300,112000,112000,112000,112000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,100-6-3,1,Valentine,Rd,75.0,150.0,C190321,614417,971469,341000,6700,59000,50150,54674,56528,2,10472.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,220,Two Family Year-Round Residence,100-6-8.1,11,Valentine,Rd,200.0,150.0,C030230,614908,971355,578000,15100,100000,100000,50000,50000,2,72960.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-1-1,15,Lakeview,Dr,156.0,110.0,C080370,612333,971338,337700,10400,58415,58415,58415,58415,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-2-3,9,Lakeview,Dr,143.0,115.0,,612213,970828,439300,9600,76000,76000,76000,76000,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-2-8,86,Old Little Britain,Rd,75.0,138.0,C140100,612038,970142,252600,5700,43700,43700,43700,43700,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-3-12,82,Old Little Britain,Rd,75.0,200.0,,612343,970162,372300,6400,64400,64400,64400,64400,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-3-16,6,Lakeview,Dr,100.0,150.0,,612332,970515,336400,7800,58200,58200,58200,58200,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-3-24,22,Lakeview,Dr,100.0,194.0,C061194,612536,971330,347100,8600,60050,60050,60050,60050,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-3-3.1,56,Williams,Ave,100.0,150.0,C190615,612649,971125,385500,7700,66700,66700,66700,66700,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-3-9,9,Williams,Ave,100.0,150.0,,612464,970455,311600,7700,53900,44540,48074,49928,3,11972.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-4-2,55,Old Little Britain,Rd,60.0,178.0,,612575,969924,259500,5000,44900,44900,44900,44900,1,22960.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-5-7,59,Williams,Ave,230.0,100.0,0230051,612782,970957,463000,9800,80100,80100,80100,80100,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-6-11,62,D Alfonso,Rd,65.0,249.0,C140178,613905,970930,340500,5700,58900,58900,58900,58900,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-6-2,42,Williams,Ave,81.0,214.0,C080496,613043,971281,358400,7400,62000,62000,62000,62000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-6-20,86,D Alfonso,Rd,72.0,265.0,,613716,970207,230100,6000,39800,39800,39800,39800,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-6-21,88,D Alfonso,Rd,74.0,269.0,,613697,970145,265900,6000,46000,46000,23000,23000,2,45960.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-6-23,40,Old Little Britain,Rd,60.0,154.0,L080370,613638,970059,259000,4700,44800,44800,44800,44800,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-6-24,90,D Alfonso,Rd,83.0,131.0,C080496,613713,970032,243900,5200,42200,42200,42200,42200,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-6-3.1,40,Williams,Ave,103.0,214.0,C190321,613084,971171,508100,9000,87900,87900,87900,87900,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-6-37,4,Dewey,Dr,0.0,0.0,C080370,613312,970625,423700,8800,73300,73300,73300,73300,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-6-7.1,10,Williams,Ave,201.0,126.0,N140687,612630,970356,472800,10200,81800,81800,81800,81800,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-7-1.1,5,Stori,Rd,106.0,140.0,C080370,614337,971107,485500,10300,84000,84000,84000,84000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-7-1.22,3,Stori,Rd,106.0,140.0,,614374,971212,390200,10000,67500,33750,33750,33750,2,56710.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-7-10,69,D Alfonso,Rd,75.0,150.0,C190321,614043,970501,230100,5800,39800,39800,39800,39800,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-7-12,65,D Alfonso,Rd,75.0,150.0,C060049,614088,970648,294800,5800,51000,51000,51000,51000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-7-22,45,D Alfonso,Rd,95.0,150.0,C070290,614275,971367,272800,7500,47200,47200,47200,47200,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-8-13,10,Stori,Rd,90.0,140.0,C160275,614493,970916,291900,8700,50500,50500,50500,50500,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-8-14,8,Stori,Rd,90.0,140.0,L080370,614515,971003,283200,8700,49000,49000,49000,49000,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-8-17,8,Valentine,Rd,90.0,140.0,,614591,971256,342800,8700,59300,59300,59300,59300,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-8-2.1,15,Pat,Rd,100.0,150.0,C030230,614547,970556,343900,10000,59500,59500,59500,59500,1,22960.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-8-2.21,9,Pat,Rd,100.0,150.0,,614623,970844,420800,10000,72800,36400,36400,36400,2,59360.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-8-2.22,13,Pat,Rd,100.0,150.0,,614574,970653,457800,10000,79200,79200,79200,79200,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-8-2.51,3,Pat,Rd,100.0,150.0,,614697,971131,366500,10000,63400,63400,63400,63400,1,22960.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-8-5,26,Stori,Rd,75.0,134.0,L230070,614309,970244,328300,7300,56800,56800,56800,56800,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-8-6,24,Stori,Rd,83.0,140.0,C030619,614331,970321,334700,8400,57900,57900,57900,57900,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-8-8,20,Stori,Rd,90.0,140.0,L080370,614378,970494,335800,8700,58100,20335,36470,45740,2,12360.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-9-14,18,Scenic,Dr,85.0,161.0,C080496,614336,970038,377500,8600,65300,65300,65300,65300,1,22960.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-9-17.12,486,Little Britain,Rd,113.9,231.1,C140330,614576,969492,608700,9000,105300,47730,86554,94588,2,10712.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,220,Two Family Year-Round Residence,101-9-17.22,18,Old Little Britain,Rd,0.0,0.0,,614255,969623,598600,10600,103550,103550,103550,103550,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,220,Two Family Year-Round Residence,101-9-18,22,Scenic,Dr,80.0,165.0,L080370,614406,969999,390200,8300,67500,67500,67500,67500,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-9-20,24,Pat,Rd,100.0,236.5,,614669,970119,520200,11200,90000,90000,90000,90000,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-9-25,12,Pat,Rd,100.0,218.0,,614808,970701,433500,11100,75000,75000,75000,75000,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-9-3,81,D Alfonso,Rd,75.0,110.0,,613910,970046,196500,5000,34000,34000,34000,34000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-9-30,2,Pat,Rd,100.0,225.0,,614938,971157,427700,11200,74000,55500,66790,69880,2,12120.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-9-5,85,D Alfonso,Rd,65.0,112.0,C080496,613869,969906,348000,4600,60200,60200,60200,60200,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-9-6,87,D Alfonso,Rd,64.0,110.0,,613853,969834,320800,4300,55500,55500,55500,55500,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,101-9-7,1,Coranas,Ln,97.0,103.0,,613932,969793,243400,6200,42100,42100,42100,42100,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,102-1-10,102,Monarch,Dr,115.0,169.0,,602627,981594,275700,7200,47700,47700,47700,47700,1,22960.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,102-1-12,212,Meadow Hill,Rd,100.0,155.0,L230070,602542,981489,413300,7200,71500,71500,71500,71500,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,102-1-14,216,Meadow Hill,Rd,100.0,155.0,C180281,602348,981540,407500,7300,70500,70500,70500,70500,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,102-1-17,222,Meadow Hill,Rd,148.0,170.1,C061194,602208,981765,371700,7500,64300,64300,64300,64300,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,102-1-6,94,Monarch,Dr,100.0,169.0,,602698,982005,300600,7600,52000,52000,52000,52000,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,102-1-8,98,Monarch,Dr,111.0,147.0,,602665,981799,306900,7700,53100,53100,53100,53100,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,220,Two Family Year-Round Residence,102-1-9,100,Monarch,Dr,111.0,147.0,C130715,602647,981685,371700,7700,64300,64300,64300,64300,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,102-2-12,68,Patton,Rd,105.0,130.0,C030614,602494,982555,301200,7700,52100,52100,52100,52100,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,102-2-13,70,Patton,Rd,100.0,170.0,0080496,602417,982457,347100,7900,60050,60050,60050,60050,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,102-2-2,70,Monarch,Dr,122.0,125.0,C140330,602304,983257,368200,8100,63700,63700,63700,63700,0,0.0,17.3,14.52,0.99
2025,Newburgh,Valley,334600,,210,One Family Year-Round Residence,102-2-23,13,Wandering,Dr,0.0,0.0,,601955,982234,308700,7700,53400,53400,53400,53400,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Valley,334600,,210,One Family Year-Round Residence,102-2-26,76,Patton,Rd,125.0,208.0,,602185,982155,427700,9900,74000,74000,74000,74000,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,102-2-3,72,Monarch,Dr,122.0,125.0,,602271,983140,312700,8100,54100,54100,54100,54100,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,334600,,210,One Family Year-Round Residence,102-2-6,2,Coronation,Path,99.0,159.0,,602226,982794,334700,7100,57900,49215,53574,55428,2,25432.0,17.3,14.52,0.99
