country,year,pop,continent,lifeExp,gdpPercap,child_mortality_pct,owid_covered,v2x_polyarchy,v2x_libdem,v2x_regime,vdem_covered,bl_yr_sch,bl_match_year,barrolee_covered
El Salvador,1992,5274649.0,Americas,66.798,4444.2317,5.3,True,0.271,0.139,1.0,True,4.67,1990.0,True
El Salvador,1997,5783439.0,Americas,69.535,5154.825496,3.89,True,0.489,0.278,1.0,True,5.42,1995.0,True
El Salvador,2002,6353681.0,Americas,70.734,5351.568666,2.86,True,0.547,0.333,2.0,True,6.59,2000.0,True
El Salvador,2007,6939688.0,Americas,71.878,5728.353514,2.15,True,0.566,0.35,2.0,True,7.34,2005.0,True
Equatorial Guinea,1952,216964.0,Africa,34.482,375.6431231,,True,0.019,0.018,0.0,True,,,False
Equatorial Guinea,1957,232922.0,Africa,35.983,426.0964081,,True,0.02,0.018,0.0,True,,,False
Equatorial Guinea,1962,249220.0,Africa,37.485,582.8419714,,True,0.039,0.039,0.0,True,,,False
Equatorial Guinea,1967,259864.0,Africa,38.987,915.5960025,,True,0.047,0.049,0.0,True,,,False
Equatorial Guinea,1972,277603.0,Africa,40.516,672.4122571,,True,0.1,0.008,1.0,True,,,False
Equatorial Guinea,1977,192675.0,Africa,42.024,958.5668124,,True,0.069,0.008,1.0,True,,,False
Equatorial Guinea,1982,285483.0,Africa,43.662,927.8253427,19.86,True,0.103,0.029,0.0,True,,,False
Equatorial Guinea,1987,341244.0,Africa,45.664,966.8968149,18.15,True,0.147,0.046,0.0,True,,,False
Equatorial Guinea,1992,387838.0,Africa,47.545,1132.055034,17.39,True,0.163,0.05,0.0,True,,,False
Equatorial Guinea,1997,439971.0,Africa,48.245,2814.480755,16.53,True,0.182,0.052,1.0,True,,,False
Equatorial Guinea,2002,495627.0,Africa,49.348,7703.4959,14.59,True,0.187,0.054,1.0,True,,,False
Equatorial Guinea,2007,551201.0,Africa,51.579,12154.08975,12.26,True,0.183,0.054,1.0,True,,,False
Eritrea,1952,1438760.0,Africa,35.928,328.9405571,,True,0.125,0.075,0.0,True,,,False
Eritrea,1957,1542611.0,Africa,38.047,344.1618859,,True,0.125,0.094,0.0,True,,,False
Eritrea,1962,1666618.0,Africa,40.158,380.9958433,,True,0.105,0.042,0.0,True,,,False
Eritrea,1967,1820319.0,Africa,42.189,468.7949699,,True,0.086,0.025,0.0,True,,,False
Eritrea,1972,2260187.0,Africa,44.142,514.3242082,21.3,True,0.083,0.024,0.0,True,,,False
Eritrea,1977,2512642.0,Africa,44.535,505.7538077,20.6,True,0.073,0.011,0.0,True,,,False
Eritrea,1982,2637297.0,Africa,43.89,524.8758493,18.94,True,0.073,0.01,0.0,True,,,False
Eritrea,1987,2915959.0,Africa,46.453,521.1341333,17.09,True,0.072,0.009,0.0,True,,,False
Eritrea,1992,3668440.0,Africa,49.991,582.8585102,13.86,True,0.096,0.042,0.0,True,,,False
Eritrea,1997,4058319.0,Africa,53.378,913.47079,10.08,True,0.132,0.04,0.0,True,,,False
Eritrea,2002,4414865.0,Africa,55.24,765.3500015,7.73,True,0.084,0.011,0.0,True,,,False
Eritrea,2007,4906585.0,Africa,58.04,641.3695236,6.2,True,0.067,0.005,0.0,True,,,False
Ethiopia,1952,20860941.0,Africa,34.078,362.1462796,,True,0.014,0.024,0.0,True,,,False
Ethiopia,1957,22815614.0,Africa,36.667,378.9041632,,True,0.093,0.034,0.0,True,,,False
Ethiopia,1962,25145372.0,Africa,40.059,419.4564161,,True,0.094,0.035,0.0,True,,,False
Ethiopia,1967,27860297.0,Africa,42.115,516.1186438,25.08,True,0.094,0.035,0.0,True,,,False
Ethiopia,1972,30770372.0,Africa,43.515,566.2439442,28.9,True,0.094,0.036,0.0,True,,,False
Ethiopia,1977,34617799.0,Africa,44.51,556.8083834,24.64,True,0.072,0.015,0.0,True,,,False
Ethiopia,1982,38111756.0,Africa,44.916,577.8607471,23.58,True,0.072,0.016,0.0,True,,,False
Ethiopia,1987,42999530.0,Africa,46.684,573.7413142,21.51,True,0.099,0.018,0.0,True,,,False
Ethiopia,1992,52088559.0,Africa,48.091,421.3534653,19.15,True,0.231,0.097,0.0,True,,,False
Ethiopia,1997,59861301.0,Africa,49.402,515.8894013,15.9,True,0.243,0.112,1.0,True,,,False
Ethiopia,2002,67946797.0,Africa,50.725,530.0535319,12.74,True,0.243,0.111,1.0,True,,,False
Ethiopia,2007,76511887.0,Africa,52.947,690.8055759,9.69,True,0.243,0.112,1.0,True,,,False
Finland,1952,4090500.0,Europe,66.55,6424.519071,4.1,True,0.815,0.766,3.0,True,3.86,1950.0,True
Finland,1957,4324000.0,Europe,67.49,7545.415386,3.22,True,0.811,0.762,3.0,True,4.01,1955.0,True
Finland,1962,4491443.0,Europe,68.75,9371.842561,2.38,True,0.809,0.761,3.0,True,4.18,1960.0,True
Finland,1967,4605744.0,Europe,69.83,10921.63626,1.84,True,0.815,0.767,3.0,True,4.84,1965.0,True
Finland,1972,4639657.0,Europe,70.87,14358.8759,1.46,True,0.811,0.764,3.0,True,5.73,1970.0,True
Finland,1977,4738902.0,Europe,72.52,15605.42283,1.06,True,0.817,0.767,3.0,True,6.74,1975.0,True
Finland,1982,4826933.0,Europe,74.55,18533.15761,0.79,True,0.841,0.792,3.0,True,7.56,1980.0,True
Finland,1987,4931729.0,Europe,74.83,21141.01223,0.72,True,0.844,0.801,3.0,True,7.44,1985.0,True
Finland,1992,5041039.0,Europe,75.7,20647.16499,0.61,True,0.864,0.824,3.0,True,7.55,1990.0,True
Finland,1997,5134406.0,Europe,77.13,23723.9502,0.47,True,0.874,0.835,3.0,True,8.59,1995.0,True
Finland,2002,5193039.0,Europe,78.37,28204.59057,0.41,True,0.871,0.832,3.0,True,9.09,2000.0,True
Finland,2007,5238460.0,Europe,79.313,33207.0844,0.35,True,0.881,0.842,3.0,True,9.51,2005.0,True
France,1952,42459667.0,Europe,67.41,7029.809327,4.97,True,0.752,0.638,3.0,True,4.33,1950.0,True
France,1957,44310863.0,Europe,68.93,8662.834898,3.48,True,0.751,0.631,3.0,True,4.45,1955.0,True
France,1962,47124000.0,Europe,70.51,10560.48553,2.57,True,0.75,0.634,3.0,True,4.2,1960.0,True
France,1967,49569000.0,Europe,71.55,12999.91766,2.06,True,0.782,0.67,3.0,True,4.65,1965.0,True
France,1972,51732000.0,Europe,72.38,16107.19171,1.66,True,0.83,0.745,3.0,True,4.75,1970.0,True
France,1977,53165019.0,Europe,73.83,18292.63514,1.39,True,0.853,0.769,3.0,True,5.76,1975.0,True
France,1982,54433565.0,Europe,74.89,20293.89746,1.15,True,0.868,0.789,3.0,True,5.96,1980.0,True
France,1987,55630100.0,Europe,76.34,22066.44214,0.98,True,0.868,0.788,3.0,True,6.91,1985.0,True
France,1992,57374179.0,Europe,77.46,24703.79615,0.81,True,0.877,0.801,3.0,True,7.65,1990.0,True
France,1997,58623428.0,Europe,78.64,25889.78487,0.58,True,0.876,0.798,3.0,True,8.82,1995.0,True
France,2002,59925035.0,Europe,79.59,28926.03234,0.51,True,0.875,0.798,3.0,True,9.75,2000.0,True
France,2007,61083916.0,Europe,80.657,30470.0167,0.44,True,0.878,0.805,3.0,True,10.12,2005.0,True
Gabon,1952,420702.0,Africa,37.003,4293.476475,28.22,True,0.098,0.062,0.0,True,0.47,1950.0,True
Gabon,1957,434904.0,Africa,38.999,4976.198099,24.09,True,0.146,0.07,0.0,True,0.82,1955.0,True
Gabon,1962,455661.0,Africa,40.489,6631.459222,20.47,True,0.211,0.115,1.0,True,1.01,1960.0,True
Gabon,1967,489004.0,Africa,44.598,8358.761987,17.34,True,0.133,0.091,0.0,True,1.42,1965.0,True
Gabon,1972,537977.0,Africa,48.69,11401.94841,14.67,True,0.187,0.103,0.0,True,1.82,1970.0,True
Gabon,1977,706367.0,Africa,52.79,21745.57328,12.37,True,0.185,0.103,1.0,True,2.6,1975.0,True
Gabon,1982,753874.0,Africa,56.564,15113.36194,10.4,True,0.182,0.103,1.0,True,3.31,1980.0,True
Gabon,1987,880397.0,Africa,60.19,11864.40844,8.96,True,0.182,0.104,0.0,True,4.3,1985.0,True
Gabon,1992,985739.0,Africa,61.366,13522.15752,8.18,True,0.324,0.199,1.0,True,5.25,1990.0,True
Gabon,1997,1126189.0,Africa,60.461,14722.84188,7.74,True,0.342,0.204,1.0,True,6.25,1995.0,True
Gabon,2002,1299304.0,Africa,56.761,12521.71392,6.96,True,0.347,0.202,1.0,True,7.02,2000.0,True
Gabon,2007,1454867.0,Africa,56.735,13206.48452,5.97,True,0.353,0.205,1.0,True,7.71,2005.0,True
Gambia,1952,284320.0,Africa,30.0,485.2306591,,True,0.158,0.142,0.0,True,0.4,1950.0,True
Gambia,1957,323150.0,Africa,32.065,520.9267111,38.25,True,0.16,0.143,0.0,True,0.43,1955.0,True
Gambia,1962,374020.0,Africa,33.896,599.650276,34.64,True,0.285,0.205,1.0,True,0.47,1960.0,True
Gambia,1967,439593.0,Africa,35.857,734.7829124,31.4,True,0.444,0.304,1.0,True,0.52,1965.0,True
Gambia,1972,517101.0,Africa,38.308,756.0868363,28.25,True,0.475,0.338,1.0,True,0.57,1970.0,True
Gambia,1977,608274.0,Africa,41.842,884.7552507,24.95,True,0.458,0.328,1.0,True,0.73,1975.0,True
Gambia,1982,715523.0,Africa,45.58,835.8096108,21.72,True,0.454,0.319,1.0,True,0.97,1980.0,True
Gambia,1987,848406.0,Africa,49.265,611.6588611,18.42,True,0.471,0.334,1.0,True,1.27,1985.0,True
Gambia,1992,1025384.0,Africa,52.644,665.6244126,15.49,True,0.467,0.332,1.0,True,1.75,1990.0,True
Gambia,1997,1235767.0,Africa,55.861,653.7301704,12.76,True,0.248,0.126,1.0,True,2.45,1995.0,True
Gambia,2002,1457766.0,Africa,58.041,660.5855997,10.36,True,0.257,0.123,1.0,True,2.64,2000.0,True
Gambia,2007,1688359.0,Africa,59.448,752.7497265,8.3,True,0.243,0.114,1.0,True,3.25,2005.0,True
Germany,1952,69145952.0,Europe,67.5,7144.114393,,True,0.801,0.755,3.0,True,6.8,1950.0,True
Germany,1957,71019069.0,Europe,69.1,10187.82665,,True,0.837,0.791,3.0,True,7.43,1955.0,True
Germany,1962,73739117.0,Europe,70.3,12902.46291,,True,0.842,0.795,3.0,True,7.49,1960.0,True
Germany,1967,76368453.0,Europe,70.8,14745.62561,2.92,True,0.851,0.802,3.0,True,7.43,1965.0,True
Germany,1972,78717088.0,Europe,71.0,18016.18027,2.4,True,0.861,0.816,3.0,True,7.05,1970.0,True
Germany,1977,78160773.0,Europe,72.5,20512.92123,1.83,True,0.858,0.813,3.0,True,6.98,1975.0,True
Germany,1982,78335266.0,Europe,73.8,22031.53274,1.32,True,0.869,0.825,3.0,True,7.03,1980.0,True
Germany,1987,77718298.0,Europe,74.847,24639.18566,1.01,True,0.87,0.827,3.0,True,7.18,1985.0,True
Germany,1992,80597764.0,Europe,76.07,26505.30317,0.76,True,0.896,0.858,3.0,True,8.6,1990.0,True
Germany,1997,82011073.0,Europe,77.34,27788.88416,0.59,True,0.896,0.857,3.0,True,9.44,1995.0,True
Germany,2002,82350671.0,Europe,78.67,30035.80198,0.51,True,0.896,0.857,3.0,True,10.06,2000.0,True
Germany,2007,82400996.0,Europe,79.406,32170.37442,0.45,True,0.906,0.869,3.0,True,11.65,2005.0,True
Ghana,1952,5581001.0,Africa,43.149,911.2989371,24.1,True,0.291,0.206,0.0,True,0.68,1950.0,True
Ghana,1957,6391288.0,Africa,44.779,1043.561537,21.76,True,0.436,0.308,1.0,True,0.8,1955.0,True
Ghana,1962,7355248.0,Africa,46.452,1190.041118,20.52,True,0.296,0.226,1.0,True,1.05,1960.0,True
Ghana,1967,8490213.0,Africa,48.072,1125.69716,20.3,True,0.142,0.099,0.0,True,1.95,1965.0,True
Ghana,1972,9354120.0,Africa,49.875,1178.223708,19.92,True,0.148,0.11,0.0,True,3.06,1970.0,True
Ghana,1977,10538093.0,Africa,51.756,993.2239571,17.75,True,0.113,0.091,0.0,True,3.86,1975.0,True
Ghana,1982,11400338.0,Africa,53.744,876.032569,16.49,True,0.11,0.076,0.0,True,4.53,1980.0,True
Ghana,1987,14168101.0,Africa,55.729,847.0061135,14.43,True,0.101,0.082,0.0,True,5.2,1985.0,True
Ghana,1992,16278738.0,Africa,57.501,925.060154,12.02,True,0.174,0.114,1.0,True,5.65,1990.0,True
Ghana,1997,18418288.0,Africa,58.556,1005.245812,11.03,True,0.602,0.51,2.0,True,5.89,1995.0,True
Ghana,2002,20550751.0,Africa,58.453,1111.984578,9.19,True,0.733,0.635,2.0,True,6.44,2000.0,True
Ghana,2007,22873338.0,Africa,60.022,1327.60891,7.62,True,0.738,0.64,3.0,True,7.01,2005.0,True
Greece,1952,7733250.0,Europe,65.86,3530.690067,5.6,True,0.314,0.255,1.0,True,4.14,1950.0,True
Greece,1957,8096218.0,Europe,67.86,4916.299889,4.92,True,0.386,0.309,1.0,True,5.49,1955.0,True
Greece,1962,8448233.0,Europe,69.51,6017.190733,4.39,True,0.375,0.304,1.0,True,7.39,1960.0,True
Greece,1967,8716441.0,Europe,71.0,8513.097016,3.71,True,0.116,0.098,0.0,True,6.41,1965.0,True
Greece,1972,8888628.0,Europe,72.34,12724.82957,2.84,True,0.074,0.066,0.0,True,6.52,1970.0,True
Greece,1977,9308479.0,Europe,73.68,14195.52428,2.38,True,0.829,0.733,3.0,True,6.79,1975.0,True
Greece,1982,9786480.0,Europe,75.24,15268.42089,1.72,True,0.851,0.757,3.0,True,7.1,1980.0,True
Greece,1987,9974490.0,Europe,76.67,16120.52839,1.27,True,0.865,0.771,3.0,True,7.89,1985.0,True
Greece,1992,10325429.0,Europe,77.03,17541.49634,0.95,True,0.882,0.792,3.0,True,8.58,1990.0,True
Greece,1997,10502372.0,Europe,77.869,18747.69814,0.77,True,0.885,0.798,3.0,True,8.73,1995.0,True
Greece,2002,10603863.0,Europe,78.256,22514.2548,0.56,True,0.889,0.806,3.0,True,8.89,2000.0,True
Greece,2007,10706290.0,Europe,79.483,27538.41188,0.41,True,0.895,0.805,3.0,True,9.9,2005.0,True
Guatemala,1952,3146381.0,Americas,42.023,2428.237769,,True,0.382,0.226,1.0,True,1.31,1950.0,True
Guatemala,1957,3640876.0,Americas,44.142,2617.155967,23.76,True,0.101,0.068,0.0,True,1.36,1955.0,True
Guatemala,1962,4208858.0,Americas,46.954,2750.364446,21.04,True,0.155,0.076,0.0,True,1.4,1960.0,True
Guatemala,1967,4690773.0,Americas,50.016,3242.531147,18.55,True,0.184,0.089,1.0,True,1.48,1965.0,True
Guatemala,1972,5149581.0,Americas,53.738,4031.408271,16.03,True,0.171,0.078,1.0,True,1.72,1970.0,True
Guatemala,1977,5703430.0,Americas,56.029,4879.992748,13.57,True,0.169,0.077,1.0,True,2.01,1975.0,True
Guatemala,1982,6395630.0,Americas,58.137,4820.49479,13.61,True,0.11,0.05,1.0,True,2.86,1980.0,True
Guatemala,1987,7326406.0,Americas,60.782,4246.485974,9.14,True,0.367,0.199,1.0,True,3.16,1985.0,True
Guatemala,1992,8486949.0,Americas,63.373,4439.45084,7.31,True,0.386,0.211,1.0,True,3.53,1990.0,True
Guatemala,1997,9803875.0,Americas,66.322,4684.313807,5.87,True,0.491,0.287,1.0,True,3.8,1995.0,True
Guatemala,2002,11178650.0,Americas,68.978,4858.347495,4.77,True,0.546,0.366,2.0,True,4.1,2000.0,True
Guatemala,2007,12572928.0,Americas,70.259,5186.050003,3.91,True,0.568,0.391,2.0,True,3.97,2005.0,True
Guinea,1952,2664249.0,Africa,33.609,510.1964923,35.58,True,0.112,0.041,0.0,True,,,False
Guinea,1957,2876726.0,Africa,34.558,576.2670245,35.2,True,0.162,0.057,0.0,True,,,False
Guinea,1962,3140003.0,Africa,35.753,686.3736739,34.22,True,0.155,0.039,0.0,True,,,False
Guinea,1967,3451418.0,Africa,37.197,708.7595409,32.93,True,0.143,0.036,0.0,True,,,False
Guinea,1972,3811387.0,Africa,38.842,741.6662307,31.46,True,0.142,0.035,0.0,True,,,False
Guinea,1977,4227026.0,Africa,40.762,874.6858643,29.54,True,0.142,0.035,0.0,True,,,False
Guinea,1982,4710497.0,Africa,42.891,857.2503577,27.15,True,0.143,0.036,0.0,True,,,False
Guinea,1987,5650262.0,Africa,45.552,805.5724718,24.84,True,0.098,0.038,0.0,True,,,False
Guinea,1992,6990574.0,Africa,48.576,794.3484384,22.11,True,0.164,0.077,0.0,True,,,False
Guinea,1997,8048834.0,Africa,51.455,869.4497668,18.66,True,0.256,0.105,1.0,True,,,False
Guinea,2002,8807818.0,Africa,53.676,945.5835837,15.27,True,0.265,0.108,1.0,True,,,False
Guinea,2007,9947814.0,Africa,56.007,942.6542111,12.97,True,0.265,0.119,1.0,True,,,False
Guinea-Bissau,1952,580653.0,Africa,32.5,299.850319,28.64,True,0.007,0.013,0.0,True,,,False
Guinea-Bissau,1957,601095.0,Africa,33.489,431.7904566,28.71,True,0.009,0.013,0.0,True,,,False
Guinea-Bissau,1962,627820.0,Africa,34.488,522.0343725,28.55,True,0.012,0.013,0.0,True,,,False
Guinea-Bissau,1967,601287.0,Africa,35.492,715.5806402,28.1,True,0.012,0.013,0.0,True,,,False
Guinea-Bissau,1972,625361.0,Africa,36.486,820.2245876,27.32,True,0.012,0.024,0.0,True,,,False
Guinea-Bissau,1977,745228.0,Africa,37.465,764.7259628,26.35,True,0.126,0.058,0.0,True,,,False
Guinea-Bissau,1982,825987.0,Africa,39.327,838.1239671,25.04,True,0.094,0.046,0.0,True,,,False
Guinea-Bissau,1987,927524.0,Africa,41.245,736.4153921,23.67,True,0.094,0.047,0.0,True,,,False
Guinea-Bissau,1992,1050938.0,Africa,43.266,745.5398706,21.45,True,0.131,0.058,0.0,True,,,False
Guinea-Bissau,1997,1193708.0,Africa,44.873,796.6644681,19.0,True,0.36,0.208,1.0,True,,,False
Guinea-Bissau,2002,1332459.0,Africa,45.504,575.7047176,16.36,True,0.438,0.249,1.0,True,,,False
Guinea-Bissau,2007,1472041.0,Africa,46.388,579.231743,13.28,True,0.449,0.273,1.0,True,,,False
Haiti,1952,3201488.0,Americas,37.579,1840.366939,,True,0.216,0.103,1.0,True,0.59,1950.0,True
Haiti,1957,3507701.0,Americas,40.696,1726.887882,30.92,True,0.127,0.031,1.0,True,0.67,1955.0,True
Haiti,1962,3880130.0,Americas,43.59,1796.589032,28.43,True,0.145,0.029,0.0,True,0.8,1960.0,True
Haiti,1967,4318137.0,Americas,46.243,1452.057666,26.09,True,0.144,0.029,0.0,True,0.95,1965.0,True
Haiti,1972,4698301.0,Americas,48.042,1654.456946,23.49,True,0.15,0.033,0.0,True,1.18,1970.0,True
Haiti,1977,4908554.0,Americas,49.923,1874.298931,20.63,True,0.15,0.033,0.0,True,1.5,1975.0,True
Haiti,1982,5198399.0,Americas,51.461,2011.159549,18.05,True,0.149,0.033,0.0,True,1.99,1980.0,True
Haiti,1987,5756203.0,Americas,53.636,1823.015995,15.71,True,0.19,0.068,1.0,True,2.94,1985.0,True
Haiti,1992,6326682.0,Americas,55.089,1456.309517,13.62,True,0.175,0.075,0.0,True,3.43,1990.0,True
Haiti,1997,6913545.0,Americas,56.671,1341.726931,11.47,True,0.437,0.276,1.0,True,3.92,1995.0,True
Haiti,2002,7607651.0,Americas,58.137,1270.364932,9.62,True,0.409,0.254,1.0,True,4.33,2000.0,True
Haiti,2007,8502814.0,Americas,60.916,1201.637154,8.41,True,0.446,0.285,1.0,True,4.81,2005.0,True
Honduras,1952,1517453.0,Americas,41.912,2194.926204,,True,0.246,0.12,1.0,True,1.64,1950.0,True
Honduras,1957,1770390.0,Americas,44.665,2220.487682,22.82,True,0.191,0.086,1.0,True,1.75,1955.0,True
Honduras,1962,2090162.0,Americas,48.041,2291.156835,19.34,True,0.18,0.088,0.0,True,1.92,1960.0,True
Honduras,1967,2500689.0,Americas,50.924,2538.269358,16.3,True,0.14,0.056,0.0,True,2.1,1965.0,True
Honduras,1972,2965146.0,Americas,53.884,2529.842345,13.49,True,0.252,0.108,1.0,True,2.33,1970.0,True
Honduras,1977,3055235.0,Americas,57.402,3203.208066,10.91,True,0.139,0.063,0.0,True,2.64,1975.0,True
Honduras,1982,3669448.0,Americas,60.909,3121.760794,8.64,True,0.371,0.171,1.0,True,3.62,1980.0,True
Honduras,1987,4372203.0,Americas,64.492,3023.096699,6.75,True,0.404,0.194,1.0,True,4.49,1985.0,True
Honduras,1992,5077347.0,Americas,66.399,3081.694603,5.31,True,0.491,0.265,1.0,True,4.89,1990.0,True
Honduras,1997,5867957.0,Americas,67.659,3160.454906,4.26,True,0.548,0.3,2.0,True,5.26,1995.0,True
Honduras,2002,6677328.0,Americas,68.565,3099.72866,3.4,True,0.557,0.327,2.0,True,5.65,2000.0,True
Honduras,2007,7483763.0,Americas,70.198,3548.330846,2.74,True,0.524,0.315,2.0,True,6.03,2005.0,True
"Hong Kong, China",1952,2125900.0,Asia,60.96,3054.421209,,False,0.151,0.173,0.0,True,4.36,1950.0,True
"Hong Kong, China",1957,2736300.0,Asia,64.75,3629.076457,,False,0.153,0.174,0.0,True,4.64,1955.0,True
"Hong Kong, China",1962,3305200.0,Asia,67.65,4692.648272,,False,0.163,0.182,0.0,True,4.89,1960.0,True
"Hong Kong, China",1967,3722800.0,Asia,70.0,6197.962814,,False,0.161,0.18,0.0,True,5.71,1965.0,True
"Hong Kong, China",1972,4115700.0,Asia,72.0,8315.928145,,False,0.167,0.188,0.0,True,6.3,1970.0,True
"Hong Kong, China",1977,4583700.0,Asia,73.6,11186.14125,,False,0.17,0.195,0.0,True,6.91,1975.0,True
"Hong Kong, China",1982,5264500.0,Asia,75.45,14560.53051,,False,0.186,0.203,0.0,True,7.97,1980.0,True
"Hong Kong, China",1987,5584510.0,Asia,76.2,20038.47269,,False,0.198,0.213,0.0,True,8.7,1985.0,True
"Hong Kong, China",1992,5829696.0,Asia,77.601,24757.60301,,False,0.375,0.315,0.0,True,9.39,1990.0,True
"Hong Kong, China",1997,6495918.0,Asia,80.0,28377.63219,,False,0.37,0.319,0.0,True,9.41,1995.0,True
"Hong Kong, China",2002,6762476.0,Asia,81.495,30209.01516,,False,0.372,0.323,0.0,True,9.31,2000.0,True
"Hong Kong, China",2007,6980412.0,Asia,82.208,39724.97867,,False,0.37,0.32,0.0,True,11.18,2005.0,True
Hungary,1952,9504000.0,Europe,64.03,5263.673816,8.25,True,0.117,0.069,0.0,True,7.13,1950.0,True
Hungary,1957,9839000.0,Europe,66.41,6040.180011,6.34,True,0.121,0.07,0.0,True,7.27,1955.0,True
Hungary,1962,10063000.0,Europe,67.96,7550.359877,4.94,True,0.126,0.085,0.0,True,7.43,1960.0,True
Hungary,1967,10223422.0,Europe,69.5,9326.64467,4.2,True,0.131,0.093,0.0,True,7.6,1965.0,True
Hungary,1972,10394091.0,Europe,69.76,10168.65611,3.82,True,0.132,0.1,0.0,True,8.08,1970.0,True
Hungary,1977,10637171.0,Europe,69.95,11674.83737,2.93,True,0.132,0.1,0.0,True,8.57,1975.0,True
Hungary,1982,10705535.0,Europe,69.39,12545.99066,2.2,True,0.136,0.103,0.0,True,9.0,1980.0,True
Hungary,1987,10612740.0,Europe,69.58,12986.47998,1.97,True,0.152,0.11,0.0,True,8.99,1985.0,True
Hungary,1992,10348684.0,Europe,69.17,10535.62855,1.57,True,0.846,0.757,3.0,True,8.79,1990.0,True
Hungary,1997,10244684.0,Europe,71.04,11712.7768,1.15,True,0.849,0.759,3.0,True,10.41,1995.0,True
Hungary,2002,10083313.0,Europe,72.59,14843.93556,0.9,True,0.847,0.757,3.0,True,11.2,2000.0,True
Hungary,2007,9956108.0,Europe,73.338,18008.94444,0.68,True,0.853,0.768,3.0,True,11.66,2005.0,True
Iceland,1952,147962.0,Europe,72.49,7267.688428,2.77,True,0.802,0.693,3.0,True,5.7,1950.0,True
Iceland,1957,165110.0,Europe,73.47,9244.001412,2.29,True,0.807,0.698,3.0,True,5.88,1955.0,True
Iceland,1962,182053.0,Europe,73.68,10350.15906,2.07,True,0.81,0.703,3.0,True,6.14,1960.0,True
Iceland,1967,198676.0,Europe,73.73,13319.89568,1.79,True,0.825,0.716,3.0,True,6.56,1965.0,True
Iceland,1972,209275.0,Europe,74.46,15798.06362,1.48,True,0.822,0.715,3.0,True,7.01,1970.0,True
Iceland,1977,221823.0,Europe,76.11,19654.96247,1.15,True,0.829,0.72,3.0,True,7.43,1975.0,True
Iceland,1982,233997.0,Europe,76.99,23269.6075,0.87,True,0.848,0.741,3.0,True,7.88,1980.0,True
Iceland,1987,244676.0,Europe,77.23,26923.20628,0.71,True,0.861,0.768,3.0,True,8.33,1985.0,True
Iceland,1992,259012.0,Europe,78.77,25144.39201,0.59,True,0.864,0.775,3.0,True,8.78,1990.0,True
Iceland,1997,271192.0,Europe,78.95,28061.09966,0.46,True,0.868,0.779,3.0,True,9.23,1995.0,True
Iceland,2002,288030.0,Europe,80.5,31163.20196,0.35,True,0.874,0.786,3.0,True,9.67,2000.0,True
Iceland,2007,301931.0,Europe,81.757,36180.78919,0.28,True,0.876,0.788,3.0,True,10.42,2005.0,True
India,1952,372000000.0,Asia,37.373,546.5657493,,True,0.593,0.459,2.0,True,0.99,1950.0,True
India,1957,409000000.0,Asia,40.249,590.061996,25.22,True,0.665,0.516,2.0,True,1.06,1955.0,True
India,1962,454000000.0,Asia,43.605,658.3471509,23.5,True,0.648,0.502,2.0,True,1.13,1960.0,True
India,1967,506000000.0,Asia,47.193,700.7706107,22.21,True,0.651,0.495,2.0,True,1.3,1965.0,True
India,1972,567000000.0,Asia,50.651,724.032527,20.82,True,0.607,0.455,2.0,True,1.61,1970.0,True
India,1977,634000000.0,Asia,54.208,813.337323,18.61,True,0.498,0.344,1.0,True,2.01,1975.0,True
India,1982,708000000.0,Asia,56.596,855.7235377,15.98,True,0.65,0.503,2.0,True,2.34,1980.0,True
India,1987,788000000.0,Asia,58.553,976.5126756,13.88,True,0.67,0.522,2.0,True,2.89,1985.0,True
India,1992,872000000.0,Asia,60.223,1164.406809,11.99,True,0.725,0.572,2.0,True,3.45,1990.0,True
India,1997,959000000.0,Asia,61.765,1458.817442,10.27,True,0.741,0.591,2.0,True,4.12,1995.0,True
India,2002,1034172547.0,Asia,62.879,1746.769454,8.46,True,0.731,0.581,2.0,True,5.03,2000.0,True
India,2007,1110396331.0,Asia,64.698,2452.210407,6.78,True,0.722,0.571,2.0,True,5.63,2005.0,True
Indonesia,1952,82052000.0,Asia,37.468,749.6816546,28.47,True,0.262,0.195,0.0,True,1.09,1950.0,True
Indonesia,1957,90124000.0,Asia,39.918,858.9002707,24.49,True,0.538,0.317,2.0,True,1.25,1955.0,True
Indonesia,1962,99028000.0,Asia,42.518,849.2897701,21.23,True,0.222,0.104,0.0,True,1.57,1960.0,True
Indonesia,1967,109343000.0,Asia,45.964,762.4317721,18.33,True,0.193,0.068,0.0,True,2.17,1965.0,True
Indonesia,1972,121282000.0,Asia,49.203,1111.107907,15.56,True,0.233,0.067,1.0,True,2.84,1970.0,True
Indonesia,1977,136725000.0,Asia,52.702,1382.702056,13.22,True,0.198,0.059,1.0,True,3.19,1975.0,True
Indonesia,1982,153343000.0,Asia,56.159,1516.872988,11.28,True,0.191,0.057,1.0,True,3.63,1980.0,True
Indonesia,1987,169276000.0,Asia,60.137,1748.356961,9.44,True,0.191,0.056,1.0,True,3.86,1985.0,True
Indonesia,1992,184816000.0,Asia,62.681,2383.140898,7.58,True,0.194,0.052,1.0,True,4.18,1990.0,True
Indonesia,1997,199278000.0,Asia,66.041,3119.335603,5.94,True,0.201,0.053,1.0,True,4.62,1995.0,True
Indonesia,2002,211060000.0,Asia,68.588,2873.91287,4.67,True,0.671,0.512,2.0,True,5.15,2000.0,True
