number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,formula
2,93.592,91.6976,93.5620384557755,91.6868862655045,0.692827068312905,0.335177958441735,4.73599999999999,72.5056,2.36799999999999,1.4208,672.25,662.21,672.132844012253,662.168033050418,0.692972911188986,0.332514368021633,25.0999999999999,525.25,12.55,7.52999999999997,198.0,204.4,197.838317825441,204.341161873063,0.69233071508997,0.309321800135862,16,166.4,8.0,4.8,8395.5,6887.9,8181.26396102704,6815.25699633836,0.66773886865057,0.421401108026436,3769.0,4831.9,1884.5,1130.7,58.0,45.68,55.9181544759839,44.9819465506587,0.657471156071267,0.440800735988454,30.8,31.0,15.4,9.24,28.5,22.5,27.495454169735,22.1629524830035,0.658109987543114,0.439669879401343,15.0,15.3,7.5,4.5,81.0,34.6,56.5420197729087,27.5331900444708,0.408533102692035,0.673708523869581,116.0,6.8,58.0,34.8,5.0,4.2,4.89897948556636,4.16551897596964,0.673011667009257,0.410116318288409,2,3.0,1.0,0.6,4.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Zr0.9Mo0.1
2,72.9335,96.49601,68.4906270959757,95.9158499711756,0.632864400832392,0.0773863599311045,50.133,93.62399,25.0665,8.55204915502127,680.0,700.868,679.63752103603,700.825372371599,0.692614170628437,0.128274442118003,44.4000000000001,661.4,22.2,7.57407261649901,179.5,182.79,179.465874193396,182.786003373028,0.692957070670188,0.130846827231144,7,172.23,3.5,1.19411054764624,8003.5,11290.21,7199.34024755046,11181.3317167254,0.594424691215019,0.0648954031169345,6993.0,11019.79,3496.5,1192.91643709859,31.8,53.138,22.2699348898913,51.6506568609424,0.410518574056315,0.0322053616619863,45.4,52.592,22.7,7.74465983759132,20.85,22.871,20.738852427268,22.8576326678441,0.687821108119802,0.115176288607365,4.3,21.749,2.15,0.733525050696975,36.5,50.13,33.4962684488885,49.7296899153551,0.612020520013822,0.0700882755285705,29.0,48.81,14.5,4.94702941167727,5.0,5.94,4.89897948556636,5.92745837147601,0.673011667009257,0.0988243018926907,2,5.7,1.0,0.34117444218464,10.56,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Tc0.97Ti0.03
2,49.40425,49.40425,49.3803278695069,49.3803278695069,0.6926630076486,0.6926630076486,3.0745,1.53725,1.53725,1.53725,653.95,653.95,653.938666848811,653.938666848811,0.693129850307702,0.693129850307702,7.69999999999993,3.84999999999997,3.84999999999997,3.84999999999997,173.5,173.5,173.481987537611,173.481987537611,0.693043364129368,0.693043364129368,5,2.5,2.5,2.5,5308.5,5308.5,5247.64423336796,5247.64423336796,0.681705350062945,0.681705350062945,1603.0,801.5,801.5,801.5,30.6,30.6,21.774067144197,21.774067144197,0.420434918383997,0.420434918383997,43.0,21.5,21.5,21.5,20.75,20.75,20.6484866273536,20.6484866273536,0.688258966607999,0.688258966607999,4.1,2.05,2.05,2.05,26.5,26.5,26.1151297144012,26.1151297144012,0.678659134063018,0.678659134063018,9.0,4.5,4.5,4.5,4.5,4.5,4.47213595499958,4.47213595499958,0.686961576597323,0.686961576597323,1,0.5,0.5,0.5,7.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Ti0.5V0.5
2,115.94469,94.27696,96.0091476319835,77.7258808161347,0.52650287383871,0.653548041972804,130.00638,26.35496,65.00319,61.2855952636768,705.1,686.766666666667,702.951641295474,684.873488349472,0.690101844570737,0.658382063779207,110.0,180.033333333333,55.0,51.8544972870135,185.5,180.666666666667,184.932420089069,180.166512583389,0.690089012818858,0.658423297777251,29,47.3333333333333,14.5,13.6707311029399,11380.0,9623.33333333333,10086.2034482753,8534.25377220813,0.581714508746195,0.681327627611616,10540.0,1476.66666666667,5270.0,4968.60364913747,42.3,45.5666666666667,41.1491190671198,44.5163555584399,0.666064328860752,0.548468869710317,19.6,23.9,9.8,9.23952860750422,29.4,27.2,28.649607327152,26.5495642942957,0.667733317416197,0.686210712242764,13.2,3.2,6.6,6.22253967444162,44.0,39.6666666666667,42.0356991139674,37.9780575075359,0.64884220532356,0.69226421462947,26.0,1.66666666666666,13.0,12.2565175405668,5.0,5.0,5.0,5.0,0.693147180559945,0.636514168294813,0,1.66666666666667,0.0,0.0,2.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Ta1V2
2,140.727,157.228,131.732841463319,148.898061039071,0.629933808613147,0.491116564124609,99.006,96.412,49.503,46.6718759854369,739.75,766.433333333333,735.406051103742,762.525029962479,0.687280756131487,0.599364813720548,160.1,326.633333333333,80.05,75.4718637786441,195.5,192.0,195.217827054806,191.750671011388,0.691704188092415,0.652047586291701,21,54.6666666666667,10.5,9.89949493661167,14550.5,17230.3333333333,12127.7982338098,14921.9891221971,0.531598493251987,0.378634092639681,16079.0,12889.6666666667,8039.5,7579.713289799,75.1,85.9333333333333,67.7034711074699,79.0092696488089,0.596341555008945,0.448264820384735,65.0,57.5333333333333,32.5,30.6412938514171,26.0,27.6666666666667,25.5147016443462,27.2258153123554,0.674540362211592,0.565620088941326,10.0,13.6666666666667,5.0,4.71404520791032,55.0,65.6666666666667,44.7325384926901,55.8370047831981,0.512749699525878,0.360401753967945,64.0,50.3333333333333,32.0,30.169889330626,5.0,5.33333333333333,4.89897948556636,5.24148278841779,0.673011667009257,0.562335144618808,2,2.66666666666667,1.0,0.942809041582063,2.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Os2Zr1
2,71.9135,55.08095,67.7740165550191,53.1305502801647,0.636150496027778,0.574437716081709,48.093,26.29295,24.0465,17.1726358706956,671.3,661.85,671.164242194114,661.781087302415,0.692944956174765,0.431626218256442,27.0,456.41,13.5,9.64092837853285,183.0,178.1,182.866071210599,178.032302154593,0.692415418545609,0.43970712015431,14,121.1,7.0,4.99899989997999,7393.5,5372.95,6806.75840617251,5100.390070189,0.614872312923979,0.599437422897801,5773.0,2288.95,2886.5,2061.37331589889,41.25,18.745,25.8445352057258,12.4462807312891,0.347148426218211,0.677806209082438,64.3,3.275,32.15,22.9596923977653,27.35,21.295,25.9460979725276,20.630546887232,0.642264592780548,0.566234812101385,17.3,10.495,8.65,6.17733559068957,80.5,39.55,55.299186250794,29.0075800052496,0.398827901139438,0.691668861922982,117.0,2.15,58.5,41.7773563069757,5.0,4.3,4.89897948556636,4.25082944462721,0.673011667009257,0.513030835856924,2,2.5,1.0,0.714142842854285,4.08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Mo0.15Ti0.85
2,134.857,113.0405,127.603180838097,107.891021724583,0.639851060664939,0.670824570799843,87.266,23.7955,43.633,37.7872864433264,617.45,638.575,616.002792201464,637.477091365098,0.69080425088273,0.533397359383462,84.5,350.975,42.25,36.5895733098925,207.0,206.5,206.99758452697,206.498189852976,0.693135511630803,0.564321423294916,2,102.5,1.0,0.866025403784439,9910.5,8210.75,9309.21102994234,7785.38843064072,0.633104105544628,0.675087390736975,6799.0,1555.75,3399.5,2944.0533601652,22.05,32.325,7.99374755668454,18.4535537475783,0.148428289217175,0.0632348857582204,41.1,31.575,20.55,17.7968220477702,23.25,22.125,23.1408729308123,22.0444626050865,0.688457221789363,0.600473870738649,4.5,9.375,2.25,1.94855715851499,23.0,23.0,23.0,23.0,0.693147180559945,0.562335144618808,0.0,11.5,0.0,0.0,4.0,4.0,4.0,4.0,0.693147180559945,0.562335144618808,0,2.0,0.0,0.0,6.62,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Hf0.25Zr0.75
2,38.510456,38.4943825436409,37.967240066668,37.9512462009062,0.679074856693283,0.67948154398054,12.890912,6.34941995012469,6.445456,6.44543595825268,814.9,815.359102244389,793.83197214524,794.287186017732,0.667406234168011,0.666859576872453,368.2,186.13216957606,184.1,184.099427552421,135.5,135.379052369077,126.522725231478,126.404614536738,0.627645810831723,0.628458119387008,97,48.1620947630923,48.5,48.4998491922457,2472.5,2471.22194513716,2418.80135604394,2417.53300846994,0.671508125461696,0.672007379504721,1025.0,506.334164588529,512.5,512.498406412905,110.55,110.77680798005,62.8442519248976,63.0271152556123,0.299397811302286,0.298459779186344,181.9,91.2256857855362,90.95,90.9497171965927,8.865,8.84720698254364,5.26117857518636,5.24660612592062,0.319721200032069,0.320698989482631,14.27,7.1128927680798,7.135,7.1349778141582,8.1025,8.08280548628429,1.81107702762748,1.80126397424333,0.0678532047287444,0.0681251555252044,15.795,7.87729426433915,7.8975,7.89747544321155,4.5,4.50374064837905,4.24264068711928,4.2463090731704,0.636514168294813,0.635743802560559,3,1.51122194513716,1.5,1.49999533584265,5.37,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.005,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,S1.005Sc1
2,185.0235,184.66845,185.019714841419,184.665007707927,0.693126722911728,0.649233090824215,2.36699999999999,54.32355,1.1835,1.12898704487695,764.4,765.99,764.381625891151,765.973267961562,0.693123143360524,0.645475958161561,10.6,234.62,5.30000000000001,5.05587776750982,190.5,191.25,190.483595094171,191.235051924223,0.693061066804724,0.643686817875183,5,59.65,2.5,2.38484800354236,20135.0,19869.5,20115.5412554572,19851.8701615721,0.692180922346368,0.659097090927756,1770.0,5155.5,885.0,844.236193253997,48.05,57.665,35.7994413364231,45.5830236092306,0.450281975006538,0.318692062164407,64.1,46.465,32.05,30.5737514054131,34.0,34.3,33.9852909359329,34.2865752860579,0.692714592227234,0.63884582487863,2.0,11.2,1.0,0.953939201416946,109.0,127.3,90.3327183250897,109.200903588926,0.527140095715129,0.390117751773003,122.0,93.7,61.0,58.1902912864337,6.5,6.35,6.48074069840786,6.3326083137408,0.690185676018804,0.666844699929388,1,1.45,0.5,0.476969600708473,6.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Re0.35W0.65
2,77.1435,50.79465,71.3723065341173,49.8179166582934,0.619297742780561,0.335407165230104,58.553,40.15265,29.2765,12.7613304920569,730.65,665.085,727.009147122647,664.413533026991,0.688168294515722,0.228082673831368,145.7,584.735,72.85,31.7545788036938,172.5,175.65,172.464489098481,175.643211666284,0.692941327324942,0.192903332720665,7,158.75,3.5,1.52561463023924,8265.0,4882.8,7361.22686785294,4733.62470113656,0.585882480683909,0.373087446443461,7516.0,3680.5,3758.0,1638.07422298259,32.15,11.405,22.4124965142217,9.95832455932108,0.407720561503576,0.553373341841001,46.1,5.885,23.05,10.0472620648613,17.7,18.6,17.6717288344972,18.5945361769695,0.691550365039408,0.183192502284314,2.0,16.93,1.0,0.435889894354067,46.5,24.45,39.522145690739,23.3272994407313,0.547081157198241,0.41428169179536,49.0,17.35,24.5,10.6793024116746,4.0,4.0,4.0,4.0,0.693147180559945,0.198515243345873,0,3.6,0.0,0.0,4.64,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Pd0.05Ti0.95
2,137.225,161.984,130.8736046726,157.655512075796,0.647226444241426,0.363887198884585,82.53,123.6,41.265,33.012,630.0,597.12,627.612109507138,595.618052481414,0.689359276225598,0.538511113584633,109.6,323.2,54.8,43.84,199.0,204.4,198.796378236627,204.26849454181,0.692124130188039,0.480237744859797,18,128.4,9.0,7.2,11795.0,12704.0,11697.2988334914,12639.8251800525,0.684875384287952,0.442706474236574,3030.0,8592.0,1515.0,1212.0,37.45,15.88,10.4928547116597,3.26597021115349,0.0981430155337915,0.267806004400309,71.9,13.48,35.95,28.76,30.75,27.6,30.2985148150862,27.3207517124957,0.678500877013908,0.573964491393323,10.5,13.2,5.25,4.2,81.0,46.2,56.5420197729087,32.9598501749976,0.408533102692035,0.672303313146565,116.0,9.4,58.0,46.4,5.0,4.4,4.89897948556636,4.33788708479079,0.673011667009257,0.585952618303551,2,2.0,1.0,0.8,2.89,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Hf0.8Mo0.2
2,105.80819,99.357285,105.018647724107,98.7770337302249,0.685694473869862,0.609754311898155,25.80362,40.002285,12.90181,11.1732952148001,685.9,674.75,685.537395041292,674.479514403071,0.692618571428751,0.575545562860034,44.6,320.65,22.3,19.312366504393,171.5,184.75,169.440254957315,183.164326443629,0.681161162243196,0.495104810863771,53,112.25,26.5,22.9496732002876,7940.0,8255.0,7914.9668350537,8235.97388147936,0.68999604777976,0.528650274402033,1260.0,4600.0,630.0,545.596004384196,98.2,92.9,97.6262259846196,92.4773345001502,0.687309971252107,0.604629123984021,21.2,38.5,10.6,9.17986928011505,16.9,21.85,13.6967149346111,19.1591221157854,0.510089748381348,0.278992870663151,19.8,18.35,9.9,8.57365149746594,60.5,57.25,60.1498129672903,56.9920161095717,0.687364562012728,0.604442476013449,13.0,23.75,6.5,5.62916512459885,4.5,4.75,4.47213595499958,4.72870804501588,0.686961576597323,0.514653165428929,1,2.75,0.5,0.433012701892219,17.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Nb3Sn1
3,98.4287933333333,95.0360807,98.2621685034172,94.9318622340705,1.0969018174335,0.734419232771754,13.51362,61.4773807,5.78651805309165,4.58805562106144,717.3,684.6065,714.746444059486,683.105603393836,1.09499061331787,0.743955330362153,139.9,439.174,61.5640046347431,47.3908462442907,185.666666666667,193.285,185.254385861075,193.014055410044,1.09641743272798,0.671287418783817,29,132.47,12.2292908852294,9.88452199147738,10291.0,9207.155,10193.6314557626,9135.48007228561,1.08919054337676,0.792564472242423,3453.0,5528.05,1409.70280555868,1223.14215076376,72.0666666666667,81.806,70.8021449125153,80.8624736639816,1.08137695184934,0.597959971268055,32.4,59.674,13.2608027241524,11.3274517875822,26.5,26.3565,25.2571642579579,25.8952489827143,1.05307553758192,0.677635299259418,19.3,18.2475,7.88204711142142,4.69453488111442,88.0,64.795,81.0753756525899,61.5889192673558,1.01554271492825,0.899894278519661,85.0,31.725,36.7241972909779,25.3965150168286,5.0,4.965,4.93242414866094,4.94089104633308,1.08518861296765,0.697634798445413,2,3.285,0.816496580927726,0.483502843838586,1.53,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.765,0.1,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Mo0.1Nb0.765Pd0.135
3,66.7781066666667,59.6137441916168,21.5196147008539,17.0965560749856,0.719015978846298,0.511311832164907,105.41206,48.0200888622755,46.832613984252,45.7837364881454,926.133333333333,922.183233532934,887.560786951455,874.885393004501,1.05517756075518,0.916782890498789,647.7,412.888622754491,278.278066369274,305.593407548084,140.0,140.347305389222,121.043810832086,118.503857317142,0.982027981949367,0.761227593653376,145,85.9461077844311,62.6471600846093,68.5081338886613,6864.3633,5688.54289640719,210.015389567558,117.370605277642,0.679077819769674,0.520778679652174,12022.9101,4464.57686407186,5054.33736062145,4540.60813017795,72.3666666666667,79.2844311377246,71.0903522073897,78.5431805945438,1.08135570860214,0.873117204281953,32.4,40.0167664670659,13.297702391349,10.2197881087512,14.686,15.8721796407186,6.29740785272544,5.92768884862948,0.725427936958355,0.409412768200053,26.242,13.7511736526946,10.8074908589675,12.278204602268,41.7268333333333,35.427374251497,8.84524306264575,6.46346419690417,0.693757963011429,0.519414015403938,70.8195,28.0636437125748,30.1863474668415,27.878000385164,3.33333333333333,3.38922155688623,2.71441761659491,2.66330937692396,0.943348392329039,0.701280411704562,4,2.22754491017964,1.69967317119759,1.88231701849029,3.89,0.63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,H0.63Nb0.87Pd0.17
3,66.7781066666667,61.1854579874214,21.5196147008539,17.7592657726542,0.719015978846298,0.651111373221767,105.41206,41.6967981132075,46.832613984252,46.4730184157437,926.133333333333,928.577987421384,887.560786951455,883.684816053243,1.05517756075518,0.990425691640971,647.7,345.086163522012,278.278066369274,298.16523122747,140.0,139.088050314465,121.043810832086,118.074799954431,0.982027981949367,0.889567716587306,145,69.9937106918239,62.6471600846093,66.9269181490399,6864.3633,5998.04593773585,210.015389567558,129.192630288504,0.679077819769674,0.64934914782937,12022.9101,3880.72135786164,5054.33736062145,4768.36493221503,72.3666666666667,76.9591194968554,71.0903522073897,75.9709150563096,1.08135570860214,0.970689631940493,32.4,29.9471698113208,13.297702391349,11.7163768297698,14.686,15.283786163522,6.29740785272544,5.86148215542284,0.725427936958355,0.558523757027039,26.242,11.9287924528302,10.8074908589675,11.869072297873,41.7268333333333,37.0229528301887,8.84524306264575,6.83265602196391,0.693757963011429,0.65199254833391,70.8195,24.3858522012579,30.1863474668415,28.9394048641171,3.33333333333333,3.33962264150943,2.71441761659491,2.64568333704076,0.943348392329039,0.835884367574248,4,1.89308176100629,1.69967317119759,1.83203563682088,3.12,0.59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,H0.59Nb0.72Pd0.28
